Generation,Individual_Index_In_Pop,Fitness,PPG,Slot_0_Player_ID,Slot_1_Player_ID,Slot_2_Player_ID,Slot_3_Player_ID,Slot_4_Player_ID,Slot_5_Player_ID,Slot_6_Player_ID
46,2,118.24470588235295,118.24470588235295,40,6,4,3,1,21,8
46,3,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
46,4,118.20352941176472,118.20352941176472,47,2,4,3,1,21,8
46,5,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,6,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,7,113.70823529411766,113.70823529411766,98,2,4,3,1,21,8
46,8,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,9,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,10,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,11,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,12,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,13,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,14,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,15,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,16,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,17,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,18,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,19,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,20,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,21,112.45000000000002,112.45000000000002,156,2,4,3,1,21,8
46,22,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,23,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,24,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,25,114.00470588235294,114.00470588235294,124,2,4,3,1,21,8
46,26,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,27,-9885.865294117648,114.13470588235296,40,2,4,39,1,21,8
46,28,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,29,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,30,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,31,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,32,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,33,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,34,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,35,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,36,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,37,109.00882352941176,109.00882352941176,40,2,137,3,1,21,8
46,38,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,39,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,40,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,41,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,42,117.8294117647059,117.8294117647059,40,2,4,5,1,21,8
46,43,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,44,106.50294117647059,106.50294117647059,40,2,4,83,1,21,8
46,45,112.80647058823529,112.80647058823529,40,2,4,3,1,182,8
46,46,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,47,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,48,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,49,105.63882352941178,105.63882352941178,40,2,184,3,1,21,8
46,50,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,51,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,52,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,53,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,54,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,55,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,56,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,57,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,58,112.19176470588235,112.19176470588235,138,2,4,3,1,21,8
46,59,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,60,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,61,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,62,114.40941176470588,114.40941176470588,40,2,4,3,1,103,8
46,63,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,64,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,65,112.47705882352942,112.47705882352942,40,2,4,64,1,21,8
46,66,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,67,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,68,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,69,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,70,-9882.590588235294,117.40941176470588,40,2,13,3,1,21,8
46,71,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,72,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,73,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,74,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,75,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,76,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,77,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,78,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,79,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,80,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,81,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,82,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,83,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,84,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,85,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,86,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,87,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,88,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,89,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,90,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,91,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,92,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,93,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,94,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,95,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,96,113.07235294117646,113.07235294117646,40,2,4,3,1,131,8
46,97,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,98,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
46,99,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,0,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,1,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
47,2,118.24470588235295,118.24470588235295,40,6,4,3,1,21,8
47,3,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
47,4,118.20352941176472,118.20352941176472,47,2,4,3,1,21,8
47,5,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,6,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,7,115.41,115.41,40,2,4,3,1,69,8
47,8,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,9,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,10,110.66176470588236,110.66176470588236,40,2,4,3,1,21,150
47,11,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,12,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,13,106.04647058823531,106.04647058823531,40,2,189,3,1,21,8
47,14,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,15,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
47,16,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,17,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,18,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,19,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,20,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,21,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,22,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,23,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,24,109.25,109.25,40,2,4,120,1,21,8
47,25,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,26,116.13117647058823,116.13117647058823,40,2,25,3,1,21,8
47,27,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,28,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,29,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,30,112.92705882352942,112.92705882352942,127,2,4,3,1,21,8
47,31,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,32,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,33,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,34,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,35,112.07352941176471,112.07352941176471,40,2,4,61,1,21,8
47,36,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,37,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,38,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,39,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,40,112.47294117647058,112.47294117647058,40,2,4,86,1,21,8
47,41,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,42,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,43,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,44,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,45,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,46,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,47,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,48,112.26470588235296,112.26470588235296,40,2,4,76,1,21,8
47,49,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,50,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,51,-9887.928235294117,112.07176470588236,40,2,4,3,48,21,8
47,52,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,53,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,54,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,55,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,56,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,57,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,58,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,59,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,60,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,61,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,62,109.1058823529412,109.1058823529412,40,107,4,3,1,21,8
47,63,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,64,108.65411764705883,108.65411764705883,40,2,160,3,1,21,8
47,65,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,66,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,67,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,68,-9883.81705882353,116.18294117647059,40,2,4,3,1,21,22
47,69,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,70,108.56529411764707,108.56529411764707,40,2,4,3,115,21,8
47,71,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,72,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,73,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,74,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,75,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,76,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,77,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,78,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,79,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,80,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,81,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,82,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,83,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,84,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,85,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,86,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,87,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,88,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,89,-9883.121176470588,116.87882352941176,40,14,4,3,1,21,8
47,90,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,91,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,92,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,93,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,94,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,95,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,96,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,97,102.95941176470589,102.95941176470589,40,2,4,3,1,21,176
47,98,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
47,99,110.2570588235294,110.2570588235294,40,2,150,3,1,21,8
48,0,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,1,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
48,2,118.24470588235295,118.24470588235295,40,6,4,3,1,21,8
48,3,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
48,4,118.20352941176472,118.20352941176472,47,2,4,3,1,21,8
48,5,110.06823529411764,110.06823529411764,40,2,134,3,1,21,8
48,6,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,7,111.67176470588237,111.67176470588237,40,2,4,3,1,21,114
48,8,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,9,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,10,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,11,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,12,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,13,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,14,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,15,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
48,16,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,17,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,18,112.3594117647059,112.3594117647059,40,2,4,3,28,21,8
48,19,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,20,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,21,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,22,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,23,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,24,116.49882352941177,116.49882352941177,40,2,4,3,5,21,8
48,25,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,26,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,27,112.56941176470588,112.56941176470588,40,90,4,3,1,21,8
48,28,114.4235294117647,114.4235294117647,40,2,4,3,1,96,8
48,29,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,30,115.02941176470588,115.02941176470588,40,2,4,3,1,123,8
48,31,108.58352941176472,108.58352941176472,40,2,4,145,1,21,8
48,32,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,33,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,34,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,35,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,36,112.07352941176471,112.07352941176471,40,2,4,61,1,21,8
48,37,114.4235294117647,114.4235294117647,40,2,4,3,1,96,8
48,38,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,39,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,40,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,41,109.55411764705883,109.55411764705883,40,2,109,3,1,21,8
48,42,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,43,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,44,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,45,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,46,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,47,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,48,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,49,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,50,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,51,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,52,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,53,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,54,110.85411764705881,110.85411764705881,40,2,4,3,1,139,8
48,55,115.10882352941177,115.10882352941177,40,2,4,3,1,82,8
48,56,-9886.597647058823,113.40235294117647,40,2,4,48,1,21,8
48,57,118.26235294117649,118.26235294117649,34,2,4,3,1,21,8
48,58,116.27411764705883,116.27411764705883,50,2,4,3,1,21,8
48,59,113.5094117647059,113.5094117647059,154,2,4,3,1,21,8
48,60,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,61,114.15470588235294,114.15470588235294,40,2,4,3,1,21,51
48,62,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,63,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,64,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,65,112.06941176470588,112.06941176470588,40,2,90,3,1,21,8
48,66,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,67,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,68,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,69,114.40941176470588,114.40941176470588,40,2,4,3,1,103,8
48,70,112.01117647058824,112.01117647058824,40,2,4,3,1,169,8
48,71,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,72,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,73,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,74,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,75,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,76,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,77,108.28,108.28,40,2,187,3,1,21,8
48,78,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,79,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,80,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,81,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,82,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,83,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,84,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,85,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,86,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,87,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,88,115.04000000000002,115.04000000000002,40,60,4,3,1,21,8
48,89,115.02941176470588,115.02941176470588,40,2,4,3,1,123,8
48,90,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,91,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,92,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,93,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,94,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,95,-9887.658235294117,112.34176470588235,40,2,4,3,24,21,8
48,96,111.86411764705883,111.86411764705883,40,2,4,116,1,21,8
48,97,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,98,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
48,99,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,0,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,1,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
49,2,118.26235294117649,118.26235294117649,34,2,4,3,1,21,8
49,3,118.24470588235295,118.24470588235295,40,6,4,3,1,21,8
49,4,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
49,5,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,6,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,7,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,8,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,9,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,10,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,11,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,12,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,13,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,14,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,15,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,16,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,17,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,18,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,19,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,20,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,21,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,22,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,23,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,24,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,25,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,26,110.85411764705881,110.85411764705881,40,2,4,3,1,139,8
49,27,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,28,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,29,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,30,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,31,105.04647058823531,105.04647058823531,40,2,4,3,193,21,8
49,32,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,33,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,34,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,35,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,36,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,37,113.97117647058823,113.97117647058823,40,2,4,30,1,21,8
49,38,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,39,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,40,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,41,108.63588235294118,108.63588235294118,40,2,4,3,87,21,8
49,42,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,43,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,44,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,45,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,46,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,47,-9887.928235294117,112.07176470588236,40,2,4,3,48,21,8
49,48,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,49,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,50,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
49,51,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,52,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,53,110.53176470588235,110.53176470588235,40,2,4,79,1,21,8
49,54,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,55,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,56,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,57,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,58,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,59,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,60,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,61,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,62,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,63,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,64,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,65,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,66,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,67,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,68,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,69,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,70,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,71,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,72,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,73,116.25941176470587,116.25941176470587,40,2,31,3,1,21,8
49,74,115.04000000000002,115.04000000000002,40,60,4,3,1,21,8
49,75,106.05352941176471,106.05352941176471,40,2,125,3,1,21,8
49,76,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,77,116.20411764705884,116.20411764705884,77,2,4,3,1,21,8
49,78,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,79,104.54411764705884,104.54411764705884,40,2,4,3,179,21,8
49,80,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,81,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,82,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,83,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,84,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,85,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,86,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,87,112.17235294117648,112.17235294117648,40,93,4,3,1,21,8
49,88,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,89,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,90,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,91,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,92,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,93,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,94,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,95,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,96,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,97,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,98,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
49,99,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
50,0,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
50,1,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
50,2,118.26235294117649,118.26235294117649,34,2,4,3,1,21,8
50,3,118.24470588235295,118.24470588235295,40,6,4,3,1,21,8
50,4,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
50,5,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
50,6,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
50,7,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
50,8,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
50,9,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
